Corner,cap_scs,mos_scs,res_scs,vdd,vss,AC_Gain_abs,AC_Gain_at_DC,BW_3dB,PM,Z_in,Z_out,DC_Bias_Output,In_Ref_noise,PSRR_P_1MHz,PSRR_N_1MHz,Vout_Mid_Point,Max_Vout_Sin,Min_Vout_Sin,SlewRate_Pos,SlewRate_Neg,HD2,HD3,Vout_Swing
Proc_Vol_max_322,ws,wp,ws,2.25,-2.75,17.87,25.04,84100000,46.42,3620000,2109,-0.7974,3.015e-08,2.999e-07,2.831e-07,-0.6865,0.9158,-2.289,463000000,-513900000,-35.59,-36.93,3.205
Proc_Vol_max_323,ws,wp,ws,2.75,-2.75,15.33,23.71,126300000,45.78,3569000,1440,-0.3513,3.513e-08,2.62e-07,2.85e-07,-0.3699,1.047,-1.786,775300000,-732700000,-50.86,-41.28,2.833
Proc_Vol_max_324,tm,ws,ws,2.5,-2.5,16.75,24.48,76120000,45.45,3379000,1995,-0.38,3.391e-08,2.513e-07,2.76e-07,-0.3407,1.193,-1.874,537900000,-559000000,-44.68,-39.35,3.067
Proc_Vol_max_325,tm,ws,ws,2.25,-2.5,18.53,25.36,58200000,45.57,3425000,2562,-0.5851,3.112e-08,2.65e-07,2.805e-07,-0.4594,1.2,-2.119,357100000,-367300000,-34.52,-36.39,3.319
Proc_Vol_max_326,tm,ws,ws,2.75,-2.5,15.37,23.74,91900000,47.17,3365000,1659,-0.1842,3.639e-08,2.412e-07,2.727e-07,-0.1953,1.232,-1.623,661500000,-655400000,-55.11,-41.73,2.855
Proc_Vol_max_327,tm,ws,ws,2.5,-2.25,16.52,24.36,75270000,45.42,3358000,2012,-0.1616,3.374e-08,2.467e-07,2.731e-07,-0.1404,1.363,-1.643,529900000,-549200000,-50.14,-38.89,3.006
Proc_Vol_max_328,tm,ws,ws,2.25,-2.25,18.3,25.25,57190000,46.07,3410000,2604,-0.3627,3.091e-08,2.596e-07,2.786e-07,-0.2608,1.361,-1.882,348500000,-355000000,-36.36,-35.74,3.243
Proc_Vol_max_329,tm,ws,ws,2.75,-2.25,15.14,23.61,91400000,47.33,3339000,1665,0.03099,3.625e-08,2.377e-07,2.684e-07,0.005386,1.406,-1.395,654700000,-649400000,-48.15,-41.44,2.801
Proc_Vol_max_330,tm,ws,ws,2.5,-2.75,16.93,24.58,77030000,45.48,3398000,1976,-0.6012,3.407e-08,2.544e-07,2.803e-07,-0.5453,1.011,-2.101,545000000,-567300000,-41.59,-39.57,3.112
Proc_Vol_max_331,tm,ws,ws,2.25,-2.75,18.72,25.44,59240000,45.06,3438000,2519,-0.8093,3.131e-08,2.695e-07,2.831e-07,-0.6633,1.025,-2.351,363900000,-379300000,-33.21,-36.85,3.376
Proc_Vol_max_332,tm,ws,ws,2.75,-2.75,15.57,23.84,92510000,47.03,3388000,1652,-0.4037,3.652e-08,2.423e-07,2.795e-07,-0.4009,1.046,-1.848,666700000,-660200000,-67.82,-41.73,2.894
Proc_Vol_max_333,wp,ws,ws,2.5,-2.5,16.75,24.48,76120000,45.45,3379000,1995,-0.38,3.391e-08,2.513e-07,2.76e-07,-0.3407,1.193,-1.874,537900000,-559000000,-44.68,-39.35,3.067
Proc_Vol_max_334,wp,ws,ws,2.25,-2.5,18.53,25.36,58200000,45.57,3425000,2562,-0.5851,3.112e-08,2.65e-07,2.805e-07,-0.4594,1.2,-2.119,357100000,-367300000,-34.52,-36.39,3.319
Proc_Vol_max_335,wp,ws,ws,2.75,-2.5,15.37,23.74,91900000,47.17,3365000,1659,-0.1842,3.639e-08,2.412e-07,2.727e-07,-0.1953,1.232,-1.623,661500000,-655400000,-55.11,-41.73,2.855
Proc_Vol_max_336,wp,ws,ws,2.5,-2.25,16.52,24.36,75270000,45.42,3358000,2012,-0.1616,3.374e-08,2.467e-07,2.731e-07,-0.1404,1.363,-1.643,529900000,-549200000,-50.14,-38.89,3.006
Proc_Vol_max_337,wp,ws,ws,2.25,-2.25,18.3,25.25,57190000,46.07,3410000,2604,-0.3627,3.091e-08,2.596e-07,2.786e-07,-0.2608,1.361,-1.882,348500000,-355000000,-36.36,-35.74,3.243
Proc_Vol_max_338,wp,ws,ws,2.75,-2.25,15.14,23.61,91400000,47.33,3339000,1665,0.03099,3.625e-08,2.377e-07,2.684e-07,0.005386,1.406,-1.395,654700000,-649400000,-48.15,-41.44,2.801
Proc_Vol_max_339,wp,ws,ws,2.5,-2.75,16.93,24.58,77030000,45.48,3398000,1976,-0.6012,3.407e-08,2.544e-07,2.803e-07,-0.5453,1.011,-2.101,545000000,-567300000,-41.59,-39.57,3.112
Proc_Vol_max_340,wp,ws,ws,2.25,-2.75,18.72,25.44,59240000,45.06,3438000,2519,-0.8093,3.131e-08,2.695e-07,2.831e-07,-0.6633,1.025,-2.351,363900000,-379300000,-33.21,-36.85,3.376
Proc_Vol_max_341,wp,ws,ws,2.75,-2.75,15.57,23.84,92510000,47.03,3388000,1652,-0.4037,3.652e-08,2.423e-07,2.795e-07,-0.4009,1.046,-1.848,666700000,-660200000,-67.82,-41.73,2.894
Proc_Vol_max_342,ws,ws,ws,2.5,-2.5,16.75,24.48,76120000,45.45,3379000,1995,-0.38,3.391e-08,2.513e-07,2.76e-07,-0.3407,1.193,-1.874,537900000,-559000000,-44.68,-39.35,3.067
Proc_Vol_max_343,ws,ws,ws,2.25,-2.5,18.53,25.36,58200000,45.57,3425000,2562,-0.5851,3.112e-08,2.65e-07,2.805e-07,-0.4594,1.2,-2.119,357100000,-367300000,-34.52,-36.39,3.319
Proc_Vol_max_344,ws,ws,ws,2.75,-2.5,15.37,23.74,91900000,47.17,3365000,1659,-0.1842,3.639e-08,2.412e-07,2.727e-07,-0.1953,1.232,-1.623,661500000,-655400000,-55.11,-41.73,2.855
Proc_Vol_max_345,ws,ws,ws,2.5,-2.25,16.52,24.36,75270000,45.42,3358000,2012,-0.1616,3.374e-08,2.467e-07,2.731e-07,-0.1404,1.363,-1.643,529900000,-549200000,-50.14,-38.89,3.006
Proc_Vol_max_346,ws,ws,ws,2.25,-2.25,18.3,25.25,57190000,46.07,3410000,2604,-0.3627,3.091e-08,2.596e-07,2.786e-07,-0.2608,1.361,-1.882,348500000,-355000000,-36.36,-35.74,3.243
Proc_Vol_max_347,ws,ws,ws,2.75,-2.25,15.14,23.61,91400000,47.33,3339000,1665,0.03099,3.625e-08,2.377e-07,2.684e-07,0.005386,1.406,-1.395,654700000,-649400000,-48.15,-41.44,2.801
Proc_Vol_max_348,ws,ws,ws,2.5,-2.75,16.93,24.58,77030000,45.48,3398000,1976,-0.6012,3.407e-08,2.544e-07,2.803e-07,-0.5453,1.011,-2.101,545000000,-567300000,-41.59,-39.57,3.112
Proc_Vol_max_349,ws,ws,ws,2.25,-2.75,18.72,25.44,59240000,45.06,3438000,2519,-0.8093,3.131e-08,2.695e-07,2.831e-07,-0.6633,1.025,-2.351,363900000,-379300000,-33.21,-36.85,3.376
Proc_Vol_max_350,ws,ws,ws,2.75,-2.75,15.57,23.84,92510000,47.03,3388000,1652,-0.4037,3.652e-08,2.423e-07,2.795e-07,-0.4009,1.046,-1.848,666700000,-660200000,-67.82,-41.73,2.894
Proc_Vol_max_351,tm,wo,ws,2.5,-2.5,16.1,24.13,89150000,45.86,3458000,1906,-0.5216,3.27e-08,2.533e-07,2.791e-07,-0.4516,1.02,-1.923,549900000,-590800000,-39.6,-39.56,2.943
Proc_Vol_max_352,tm,wo,ws,2.25,-2.5,17.19,24.71,69360000,44.65,3513000,2420,-0.7288,3.001e-08,2.684e-07,2.826e-07,-0.5801,0.9597,-2.12,347400000,-387100000,-33.03,-37.22,3.079
Proc_Vol_max_353,tm,wo,ws,2.75,-2.5,15.12,23.59,107500000,45.88,3438000,1599,-0.3247,3.507e-08,2.42e-07,2.773e-07,-0.3068,1.095,-1.708,694800000,-692000000,-51.62,-41.6,2.803
Proc_Vol_max_354,tm,wo,ws,2.5,-2.25,15.82,23.99,88230000,46.14,3438000,1923,-0.3011,3.257e-08,2.497e-07,2.755e-07,-0.2469,1.192,-1.686,541100000,-581100000,-41.86,-39.28,2.879
Proc_Vol_max_355,tm,wo,ws,2.25,-2.25,16.83,24.52,68010000,45.74,3500000,2459,-0.5049,2.986e-08,2.637e-07,2.803e-07,-0.3764,1.12,-1.873,338400000,-373500000,-34.31,-36.93,2.993
Proc_Vol_max_356,tm,wo,ws,2.75,-2.25,14.88,23.45,106800000,46.28,3414000,1605,-0.1064,3.496e-08,2.398e-07,2.716e-07,-0.1023,1.273,-1.477,689300000,-688800000,-64.54,-41.45,2.75
Proc_Vol_max_357,tm,wo,ws,2.5,-2.75,16.32,24.25,90160000,45.6,3475000,1887,-0.7459,3.283e-08,2.547e-07,2.851e-07,-0.6601,0.8349,-2.155,556800000,-598100000,-37.81,-39.63,2.99
Proc_Vol_max_358,tm,wo,ws,2.25,-2.75,17.48,24.85,70750000,44.07,3525000,2380,-0.955,3.016e-08,2.718e-07,2.862e-07,-0.7877,0.7853,-2.361,355800000,-399600000,-31.99,-37.42,3.146
Proc_Vol_max_359,tm,wo,ws,2.75,-2.75,15.32,23.7,108400000,45.52,3460000,1590,-0.5488,3.519e-08,2.406e-07,2.869e-07,-0.5164,0.9033,-1.936,698000000,-694500000,-46.32,-41.47,2.839
Proc_Vol_max_360,wp,wo,ws,2.5,-2.5,16.1,24.13,89150000,45.86,3458000,1906,-0.5216,3.27e-08,2.533e-07,2.791e-07,-0.4516,1.02,-1.923,549900000,-590800000,-39.6,-39.56,2.943
Proc_Vol_max_361,wp,wo,ws,2.25,-2.5,17.19,24.71,69360000,44.65,3513000,2420,-0.7288,3.001e-08,2.684e-07,2.826e-07,-0.5801,0.9597,-2.12,347400000,-387100000,-33.03,-37.22,3.079
Proc_Vol_max_362,wp,wo,ws,2.75,-2.5,15.12,23.59,107500000,45.88,3438000,1599,-0.3247,3.507e-08,2.42e-07,2.773e-07,-0.3068,1.095,-1.708,694800000,-692000000,-51.62,-41.6,2.803
Proc_Vol_max_363,wp,wo,ws,2.5,-2.25,15.82,23.99,88230000,46.14,3438000,1923,-0.3011,3.257e-08,2.497e-07,2.755e-07,-0.2469,1.192,-1.686,541100000,-581100000,-41.86,-39.28,2.879
Proc_Vol_max_364,wp,wo,ws,2.25,-2.25,16.83,24.52,68010000,45.74,3500000,2459,-0.5049,2.986e-08,2.637e-07,2.803e-07,-0.3764,1.12,-1.873,338400000,-373500000,-34.31,-36.93,2.993
Proc_Vol_max_365,wp,wo,ws,2.75,-2.25,14.88,23.45,106800000,46.28,3414000,1605,-0.1064,3.496e-08,2.398e-07,2.716e-07,-0.1023,1.273,-1.477,689300000,-688800000,-64.54,-41.45,2.75
Proc_Vol_max_366,wp,wo,ws,2.5,-2.75,16.32,24.25,90160000,45.6,3475000,1887,-0.7459,3.283e-08,2.547e-07,2.851e-07,-0.6601,0.8349,-2.155,556800000,-598100000,-37.81,-39.63,2.99
Proc_Vol_max_367,wp,wo,ws,2.25,-2.75,17.48,24.85,70750000,44.07,3525000,2380,-0.955,3.016e-08,2.718e-07,2.862e-07,-0.7877,0.7853,-2.361,355800000,-399600000,-31.99,-37.42,3.146
Proc_Vol_max_368,wp,wo,ws,2.75,-2.75,15.32,23.7,108400000,45.52,3460000,1590,-0.5488,3.519e-08,2.406e-07,2.869e-07,-0.5164,0.9033,-1.936,698000000,-694500000,-46.32,-41.47,2.839
Proc_Vol_max_369,ws,wo,ws,2.5,-2.5,16.1,24.13,89150000,45.86,3458000,1906,-0.5216,3.27e-08,2.533e-07,2.791e-07,-0.4516,1.02,-1.923,549900000,-590800000,-39.6,-39.56,2.943
Proc_Vol_max_370,ws,wo,ws,2.25,-2.5,17.19,24.71,69360000,44.65,3513000,2420,-0.7288,3.001e-08,2.684e-07,2.826e-07,-0.5801,0.9597,-2.12,347400000,-387100000,-33.03,-37.22,3.079
Proc_Vol_max_371,ws,wo,ws,2.75,-2.5,15.12,23.59,107500000,45.88,3438000,1599,-0.3247,3.507e-08,2.42e-07,2.773e-07,-0.3068,1.095,-1.708,694800000,-692000000,-51.62,-41.6,2.803
Proc_Vol_max_372,ws,wo,ws,2.5,-2.25,15.82,23.99,88230000,46.14,3438000,1923,-0.3011,3.257e-08,2.497e-07,2.755e-07,-0.2469,1.192,-1.686,541100000,-581100000,-41.86,-39.28,2.879
Proc_Vol_max_373,ws,wo,ws,2.25,-2.25,16.83,24.52,68010000,45.74,3500000,2459,-0.5049,2.986e-08,2.637e-07,2.803e-07,-0.3764,1.12,-1.873,338400000,-373500000,-34.31,-36.93,2.993
Proc_Vol_max_374,ws,wo,ws,2.75,-2.25,14.88,23.45,106800000,46.28,3414000,1605,-0.1064,3.496e-08,2.398e-07,2.716e-07,-0.1023,1.273,-1.477,689300000,-688800000,-64.54,-41.45,2.75
Proc_Vol_max_375,ws,wo,ws,2.5,-2.75,16.32,24.25,90160000,45.6,3475000,1887,-0.7459,3.283e-08,2.547e-07,2.851e-07,-0.6601,0.8349,-2.155,556800000,-598100000,-37.81,-39.63,2.99
Proc_Vol_max_376,ws,wo,ws,2.25,-2.75,17.48,24.85,70750000,44.07,3525000,2380,-0.955,3.016e-08,2.718e-07,2.862e-07,-0.7877,0.7853,-2.361,355800000,-399600000,-31.99,-37.42,3.146
Proc_Vol_max_377,ws,wo,ws,2.75,-2.75,15.32,23.7,108400000,45.52,3460000,1590,-0.5488,3.519e-08,2.406e-07,2.869e-07,-0.5164,0.9033,-1.936,698000000,-694500000,-46.32,-41.47,2.839
Proc_Vol_max_378,tm,wz,ws,2.5,-2.5,16.5,24.35,89600000,48.07,3486000,1766,-0.2081,3.4e-08,2.76e-07,2.703e-07,-0.2301,1.276,-1.736,640600000,-639900000,-49.31,-39.32,3.012
Proc_Vol_max_379,tm,wz,ws,2.25,-2.5,18.37,25.28,70060000,46.65,3521000,2233,-0.4339,3.124e-08,2.924e-07,2.756e-07,-0.3833,1.255,-2.021,452200000,-473500000,-42.55,-36.25,3.276
Proc_Vol_max_380,tm,wz,ws,2.75,-2.5,15.05,23.55,108300000,48.32,3473000,1481,0.006195,3.645e-08,2.629e-07,2.665e-07,-0.05719,1.337,-1.452,746400000,-705900000,-40.37,-41.82,2.789
Proc_Vol_max_381,tm,wz,ws,2.5,-2.25,16.21,24.2,89170000,48.36,3459000,1771,0.005445,3.386e-08,2.705e-07,2.666e-07,-0.03658,1.433,-1.507,633500000,-632600000,-43.86,-38.91,2.94
Proc_Vol_max_382,tm,wz,ws,2.25,-2.25,18.09,25.15,69140000,46.7,3500000,2255,-0.2156,3.106e-08,2.86e-07,2.731e-07,-0.1917,1.404,-1.787,443600000,-460700000,-49.22,-35.66,3.191
Proc_Vol_max_383,tm,wz,ws,2.75,-2.25,14.76,23.38,108300000,48.74,3441000,1477,0.2159,3.633e-08,2.588e-07,2.609e-07,0.1372,1.5,-1.225,742900000,-704600000,-38.51,-41.58,2.725
Proc_Vol_max_384,tm,wz,ws,2.5,-2.75,16.75,24.48,90150000,47.8,3509000,1759,-0.4252,3.413e-08,2.794e-07,2.758e-07,-0.4292,1.104,-1.963,646100000,-644900000,-62.54,-39.5,3.067
Proc_Vol_max_385,tm,wz,ws,2.25,-2.75,18.61,25.39,71050000,46.59,3540000,2208,-0.6545,3.141e-08,2.975e-07,2.79e-07,-0.581,1.09,-2.251,460300000,-485400000,-39.23,-36.65,3.341
Proc_Vol_max_386,tm,wz,ws,2.75,-2.75,15.3,23.7,108500000,47.94,3500000,1481,-0.2091,3.656e-08,2.638e-07,2.753e-07,-0.2582,1.161,-1.678,750500000,-704300000,-42.56,-41.81,2.839
Proc_Vol_max_387,wp,wz,ws,2.5,-2.5,16.5,24.35,89600000,48.07,3486000,1766,-0.2081,3.4e-08,2.76e-07,2.703e-07,-0.2301,1.276,-1.736,640600000,-639900000,-49.31,-39.32,3.012
Proc_Vol_max_388,wp,wz,ws,2.25,-2.5,18.37,25.28,70060000,46.65,3521000,2233,-0.4339,3.124e-08,2.924e-07,2.756e-07,-0.3833,1.255,-2.021,452200000,-473500000,-42.55,-36.25,3.276
Proc_Vol_max_389,wp,wz,ws,2.75,-2.5,15.05,23.55,108300000,48.32,3473000,1481,0.006195,3.645e-08,2.629e-07,2.665e-07,-0.05719,1.337,-1.452,746400000,-705900000,-40.37,-41.82,2.789
Proc_Vol_max_390,wp,wz,ws,2.5,-2.25,16.21,24.2,89170000,48.36,3459000,1771,0.005445,3.386e-08,2.705e-07,2.666e-07,-0.03658,1.433,-1.507,633500000,-632600000,-43.86,-38.91,2.94
Proc_Vol_max_391,wp,wz,ws,2.25,-2.25,18.09,25.15,69140000,46.7,3500000,2255,-0.2156,3.106e-08,2.86e-07,2.731e-07,-0.1917,1.404,-1.787,443600000,-460700000,-49.22,-35.66,3.191
Proc_Vol_max_392,wp,wz,ws,2.75,-2.25,14.76,23.38,108300000,48.74,3441000,1477,0.2159,3.633e-08,2.588e-07,2.609e-07,0.1372,1.5,-1.225,742900000,-704600000,-38.51,-41.58,2.725
Proc_Vol_max_393,wp,wz,ws,2.5,-2.75,16.75,24.48,90150000,47.8,3509000,1759,-0.4252,3.413e-08,2.794e-07,2.758e-07,-0.4292,1.104,-1.963,646100000,-644900000,-62.54,-39.5,3.067
Proc_Vol_max_394,wp,wz,ws,2.25,-2.75,18.61,25.39,71050000,46.59,3540000,2208,-0.6545,3.141e-08,2.975e-07,2.79e-07,-0.581,1.09,-2.251,460300000,-485400000,-39.23,-36.65,3.341
Proc_Vol_max_395,wp,wz,ws,2.75,-2.75,15.3,23.7,108500000,47.94,3500000,1481,-0.2091,3.656e-08,2.638e-07,2.753e-07,-0.2582,1.161,-1.678,750500000,-704300000,-42.56,-41.81,2.839
Proc_Vol_max_396,ws,wz,ws,2.5,-2.5,16.5,24.35,89600000,48.07,3486000,1766,-0.2081,3.4e-08,2.76e-07,2.703e-07,-0.2301,1.276,-1.736,640600000,-639900000,-49.31,-39.32,3.012
Proc_Vol_max_397,ws,wz,ws,2.25,-2.5,18.37,25.28,70060000,46.65,3521000,2233,-0.4339,3.124e-08,2.924e-07,2.756e-07,-0.3833,1.255,-2.021,452200000,-473500000,-42.55,-36.25,3.276
Proc_Vol_max_398,ws,wz,ws,2.75,-2.5,15.05,23.55,108300000,48.32,3473000,1481,0.006195,3.645e-08,2.629e-07,2.665e-07,-0.05719,1.337,-1.452,746400000,-705900000,-40.37,-41.82,2.789
Proc_Vol_max_399,ws,wz,ws,2.5,-2.25,16.21,24.2,89170000,48.36,3459000,1771,0.005445,3.386e-08,2.705e-07,2.666e-07,-0.03658,1.433,-1.507,633500000,-632600000,-43.86,-38.91,2.94
Proc_Vol_max_400,ws,wz,ws,2.25,-2.25,18.09,25.15,69140000,46.7,3500000,2255,-0.2156,3.106e-08,2.86e-07,2.731e-07,-0.1917,1.404,-1.787,443600000,-460700000,-49.22,-35.66,3.191
Proc_Vol_max_401,ws,wz,ws,2.75,-2.25,14.76,23.38,108300000,48.74,3441000,1477,0.2159,3.633e-08,2.588e-07,2.609e-07,0.1372,1.5,-1.225,742900000,-704600000,-38.51,-41.58,2.725
Proc_Vol_max_402,ws,wz,ws,2.5,-2.75,16.75,24.48,90150000,47.8,3509000,1759,-0.4252,3.413e-08,2.794e-07,2.758e-07,-0.4292,1.104,-1.963,646100000,-644900000,-62.54,-39.5,3.067
Proc_Vol_max_403,ws,wz,ws,2.25,-2.75,18.61,25.39,71050000,46.59,3540000,2208,-0.6545,3.141e-08,2.975e-07,2.79e-07,-0.581,1.09,-2.251,460300000,-485400000,-39.23,-36.65,3.341
Proc_Vol_max_404,ws,wz,ws,2.75,-2.75,15.3,23.7,108500000,47.94,3500000,1481,-0.2091,3.656e-08,2.638e-07,2.753e-07,-0.2582,1.161,-1.678,750500000,-704300000,-42.56,-41.81,2.839
