Corner,cap_scs,mos_scs,res_scs,DC_Gain_dB,BW_3dB,PM,Zin_1MHz,Zout_1MHz,DC_Gain_Abs,DC_Bias_Output,In_Ref_Noise,PSRR_P,PSRR_N,HD2,HD3,Iout_p2p,Gm,Iout_Sin_Max,Iout_Sin_Min,SR_Pos,SR_Neg,VDD,VSS
PV_min_354,ws,wo,tm,15.56,13090000,67.72,3344000,1.305,5.999,0.03771,5.833e-08,0.0001221,0.0001413,-47.57,-63.03,0.02311,0.1156,0.01202,-0.01109,5856000,-6614000,2.5,-2.25
PV_min_355,ws,wo,tm,12.6,11420000,77.09,3341000,1.556,4.266,-0.1412,7.365e-08,0.0001706,0.0002008,-56.21,-74.13,0.01674,0.08369,0.005464,-0.01127,3423000,-3816000,2.25,-2.25
PV_min_356,ws,wo,tm,17.9,14530000,59.33,3346000,1.115,7.854,0.2117,4.966e-08,9.342e-05,0.0001068,-40.85,-50.31,0.0295,0.1475,0.01832,-0.01119,9104000,-10790000,2.75,-2.25
PV_min_357,ws,wo,tm,16.92,15090000,60.19,3392000,0.9871,7.011,-0.3774,5.439e-08,0.0001086,0.0001215,-49.44,-58.28,0.02675,0.1338,0.005603,-0.02115,5797000,-5821000,2.5,-2.75
PV_min_358,ws,wo,tm,14.23,13590000,69.54,3380000,1.142,5.146,-0.5629,6.65e-08,0.0001479,0.0001684,-59.57,-78.02,0.01993,0.09967,-0.001322,-0.02126,3638000,-3833000,2.25,-2.75
PV_min_359,ws,wo,tm,18.94,16820000,51.7,3404000,0.8657,8.848,-0.1988,4.777e-08,8.594e-05,9.496e-05,-42.04,-48.19,0.03303,0.1652,0.01195,-0.02108,8560000,-9953000,2.75,-2.75
PV_min_360,ws,wo,wp,16.28,14110000,63.38,3371000,1.127,6.52,-0.168,5.618e-08,0.000115,0.0001304,-48.45,-60.53,0.02498,0.1249,0.008875,-0.01611,5876000,-6287000,2.5,-2.5
PV_min_361,ws,wo,wp,13.47,12570000,72.73,3363000,1.323,4.714,-0.3506,6.978e-08,0.0001587,0.0001831,-57.76,-75.72,0.01835,0.09175,0.002105,-0.01625,3553000,-3846000,2.25,-2.5
PV_min_362,ws,wo,wp,18.46,15540000,55.04,3379000,0.9769,8.377,0.009135,4.862e-08,8.952e-05,0.0001002,-41.44,-49.17,0.03135,0.1568,0.01523,-0.01612,8941000,-10560000,2.75,-2.5
PV_min_363,ws,wo,wp,15.56,13090000,67.72,3344000,1.305,5.999,0.03771,5.833e-08,0.0001221,0.0001413,-47.57,-63.04,0.02311,0.1156,0.01202,-0.01109,5856000,-6614000,2.5,-2.25
PV_min_364,ws,wo,wp,12.6,11420000,77.09,3341000,1.556,4.266,-0.1412,7.365e-08,0.0001706,0.0002008,-56.21,-74.13,0.01674,0.08369,0.005464,-0.01127,3423000,-3816000,2.25,-2.25
PV_min_365,ws,wo,wp,17.9,14530000,59.33,3346000,1.115,7.854,0.2117,4.966e-08,9.342e-05,0.0001068,-40.85,-50.31,0.0295,0.1475,0.01832,-0.01119,9104000,-10790000,2.75,-2.25
PV_min_366,ws,wo,wp,16.92,15090000,60.19,3392000,0.9871,7.011,-0.3774,5.439e-08,0.0001086,0.0001215,-49.44,-58.28,0.02675,0.1338,0.005603,-0.02115,5797000,-5821000,2.5,-2.75
PV_min_367,ws,wo,wp,14.23,13590000,69.54,3380000,1.142,5.146,-0.5629,6.65e-08,0.0001479,0.0001684,-59.57,-78.02,0.01993,0.09967,-0.001322,-0.02126,3638000,-3833000,2.25,-2.75
PV_min_368,ws,wo,wp,18.94,16820000,51.7,3404000,0.8657,8.848,-0.1988,4.777e-08,8.594e-05,9.496e-05,-42.04,-48.19,0.03303,0.1652,0.01195,-0.02108,8560000,-9953000,2.75,-2.75
PV_min_369,ws,wo,ws,16.28,14110000,63.38,3371000,1.127,6.52,-0.168,5.618e-08,0.000115,0.0001304,-48.45,-60.54,0.02498,0.1249,0.008875,-0.01611,5876000,-6287000,2.5,-2.5
PV_min_370,ws,wo,ws,13.47,12570000,72.73,3363000,1.323,4.714,-0.3506,6.978e-08,0.0001587,0.0001831,-57.76,-75.72,0.01835,0.09175,0.002105,-0.01625,3553000,-3846000,2.25,-2.5
PV_min_371,ws,wo,ws,18.46,15540000,55.04,3379000,0.9769,8.377,0.009135,4.862e-08,8.952e-05,0.0001002,-41.44,-49.17,0.03135,0.1568,0.01523,-0.01612,8941000,-10560000,2.75,-2.5
PV_min_372,ws,wo,ws,15.56,13090000,67.72,3344000,1.305,5.999,0.03771,5.833e-08,0.0001221,0.0001413,-47.57,-63.03,0.02311,0.1156,0.01202,-0.01109,5856000,-6614000,2.5,-2.25
PV_min_373,ws,wo,ws,12.6,11420000,77.09,3341000,1.556,4.266,-0.1412,7.365e-08,0.0001706,0.0002008,-56.21,-74.13,0.01674,0.08369,0.005464,-0.01127,3423000,-3816000,2.25,-2.25
PV_min_374,ws,wo,ws,17.9,14530000,59.33,3346000,1.115,7.854,0.2117,4.966e-08,9.342e-05,0.0001068,-40.85,-50.31,0.0295,0.1475,0.01832,-0.01119,9104000,-10790000,2.75,-2.25
PV_min_375,ws,wo,ws,16.92,15090000,60.19,3392000,0.9871,7.011,-0.3774,5.439e-08,0.0001086,0.0001215,-49.44,-58.28,0.02675,0.1338,0.005603,-0.02115,5797000,-5821000,2.5,-2.75
PV_min_376,ws,wo,ws,14.23,13590000,69.54,3380000,1.142,5.146,-0.5629,6.65e-08,0.0001479,0.0001684,-59.57,-78.02,0.01993,0.09967,-0.001322,-0.02126,3638000,-3833000,2.25,-2.75
PV_min_377,ws,wo,ws,18.94,16820000,51.7,3404000,0.8657,8.848,-0.1988,4.777e-08,8.594e-05,9.496e-05,-42.04,-48.19,0.03303,0.1652,0.01195,-0.02108,8560000,-9953000,2.75,-2.75
PV_min_378,ws,wz,tm,20.25,18530000,42.97,3411000,0.7416,10.3,0.1571,4.232e-08,7.656e-05,7.792e-05,-34.01,-43.64,0.03797,0.1898,0.02058,-0.01738,8515000,-10860000,2.5,-2.5
PV_min_379,ws,wz,tm,19.24,16510000,45.87,3408000,0.8518,9.163,-0.03686,4.379e-08,8.61e-05,8.972e-05,-38.28,-46.66,0.03416,0.1708,0.01542,-0.01874,4996000,-6206000,2.25,-2.5
PV_min_380,ws,wz,tm,20.49,20250000,40.93,3410000,0.6552,10.58,0.3445,4.274e-08,7.473e-05,7.469e-05,-31.81,-44.3,0.03912,0.1956,0.02444,-0.01468,12350000,-15880000,2.75,-2.5
PV_min_381,ws,wz,tm,19.75,17030000,46.62,3372000,0.8447,9.716,0.3518,4.276e-08,7.917e-05,8.254e-05,-33.41,-44,0.0358,0.179,0.02329,-0.01251,8537000,-11080000,2.5,-2.25
PV_min_382,ws,wz,tm,18.53,15100000,50.94,3378000,0.9847,8.441,0.1627,4.494e-08,9.111e-05,9.726e-05,-37.61,-47.95,0.0316,0.158,0.01806,-0.01354,4838000,-6097000,2.25,-2.25
PV_min_383,ws,wz,tm,20.07,18910000,44.97,3355000,0.737,10.08,0.5352,4.289e-08,7.624e-05,7.806e-05,-31.28,-44.35,0.03734,0.1867,0.02724,-0.0101,12660000,-15510000,2.75,-2.25
PV_min_384,ws,wz,tm,20.7,19860000,39.2,3440000,0.6591,10.84,-0.04206,4.198e-08,7.428e-05,7.424e-05,-34.57,-43.36,0.03989,0.1995,0.01766,-0.02223,8367000,-10320000,2.5,-2.75
PV_min_385,ws,wz,tm,19.84,18030000,42.88,3432000,0.7475,9.821,-0.2401,4.288e-08,8.183e-05,8.373e-05,-38.98,-45.58,0.03651,0.1826,0.01261,-0.0239,5107000,-6235000,2.25,-2.75
PV_min_386,ws,wz,tm,20.83,21490000,38.02,3446000,0.5886,11,0.148,4.263e-08,7.33e-05,7.194e-05,-32.27,-44.25,0.04068,0.2034,0.02139,-0.01929,11790000,-15960000,2.75,-2.75
PV_min_387,ws,wz,wp,20.25,18530000,42.97,3411000,0.7416,10.3,0.1571,4.232e-08,7.656e-05,7.792e-05,-34.01,-43.64,0.03797,0.1898,0.02058,-0.01738,8515000,-10860000,2.5,-2.5
PV_min_388,ws,wz,wp,19.24,16510000,45.87,3408000,0.8518,9.163,-0.03686,4.379e-08,8.61e-05,8.972e-05,-38.28,-46.66,0.03416,0.1708,0.01542,-0.01874,4996000,-6206000,2.25,-2.5
PV_min_389,ws,wz,wp,20.49,20250000,40.93,3410000,0.6552,10.58,0.3445,4.274e-08,7.473e-05,7.469e-05,-31.81,-44.3,0.03912,0.1956,0.02444,-0.01468,12350000,-15880000,2.75,-2.5
PV_min_390,ws,wz,wp,19.75,17030000,46.62,3372000,0.8447,9.716,0.3518,4.276e-08,7.917e-05,8.254e-05,-33.41,-44,0.0358,0.179,0.02329,-0.01251,8537000,-11080000,2.5,-2.25
PV_min_391,ws,wz,wp,18.53,15100000,50.94,3378000,0.9847,8.441,0.1627,4.494e-08,9.111e-05,9.726e-05,-37.61,-47.95,0.0316,0.158,0.01806,-0.01354,4838000,-6097000,2.25,-2.25
PV_min_392,ws,wz,wp,20.07,18910000,44.97,3355000,0.737,10.08,0.5352,4.289e-08,7.624e-05,7.806e-05,-31.28,-44.35,0.03734,0.1867,0.02724,-0.0101,12660000,-15510000,2.75,-2.25
PV_min_393,ws,wz,wp,20.7,19860000,39.2,3440000,0.6591,10.84,-0.04206,4.198e-08,7.428e-05,7.424e-05,-34.57,-43.36,0.03989,0.1995,0.01766,-0.02223,8367000,-10320000,2.5,-2.75
PV_min_394,ws,wz,wp,19.84,18030000,42.88,3432000,0.7475,9.821,-0.2401,4.288e-08,8.183e-05,8.373e-05,-38.98,-45.58,0.03651,0.1826,0.01261,-0.0239,5107000,-6235000,2.25,-2.75
PV_min_395,ws,wz,wp,20.83,21490000,38.02,3446000,0.5886,11,0.148,4.263e-08,7.33e-05,7.194e-05,-32.27,-44.25,0.04068,0.2034,0.02139,-0.01929,11790000,-15960000,2.75,-2.75
PV_min_396,ws,wz,ws,20.25,18530000,42.97,3411000,0.7416,10.3,0.1571,4.232e-08,7.656e-05,7.792e-05,-34.01,-43.64,0.03797,0.1898,0.02058,-0.01738,8515000,-10860000,2.5,-2.5
PV_min_397,ws,wz,ws,19.24,16510000,45.87,3408000,0.8518,9.163,-0.03686,4.379e-08,8.61e-05,8.972e-05,-38.28,-46.66,0.03416,0.1708,0.01542,-0.01874,4996000,-6206000,2.25,-2.5
PV_min_398,ws,wz,ws,20.49,20250000,40.93,3410000,0.6552,10.58,0.3445,4.274e-08,7.473e-05,7.469e-05,-31.81,-44.3,0.03912,0.1956,0.02444,-0.01468,12350000,-15880000,2.75,-2.5
PV_min_399,ws,wz,ws,19.75,17030000,46.62,3372000,0.8447,9.716,0.3518,4.276e-08,7.917e-05,8.254e-05,-33.41,-44,0.0358,0.179,0.02329,-0.01251,8537000,-11080000,2.5,-2.25
PV_min_400,ws,wz,ws,18.53,15100000,50.94,3378000,0.9847,8.441,0.1627,4.494e-08,9.111e-05,9.726e-05,-37.61,-47.95,0.0316,0.158,0.01806,-0.01354,4838000,-6097000,2.25,-2.25
PV_min_401,ws,wz,ws,20.07,18910000,44.97,3355000,0.737,10.08,0.5352,4.289e-08,7.624e-05,7.806e-05,-31.28,-44.35,0.03734,0.1867,0.02724,-0.0101,12660000,-15510000,2.75,-2.25
PV_min_402,ws,wz,ws,20.7,19860000,39.2,3440000,0.6591,10.84,-0.04206,4.198e-08,7.428e-05,7.424e-05,-34.57,-43.36,0.03989,0.1995,0.01766,-0.02223,8367000,-10320000,2.5,-2.75
PV_min_403,ws,wz,ws,19.84,18030000,42.88,3432000,0.7475,9.821,-0.2401,4.288e-08,8.183e-05,8.373e-05,-38.98,-45.58,0.03651,0.1826,0.01261,-0.0239,5107000,-6235000,2.25,-2.75
PV_min_404,ws,wz,ws,20.83,21490000,38.02,3446000,0.5886,11,0.148,4.263e-08,7.33e-05,7.194e-05,-32.27,-44.25,0.04068,0.2034,0.02139,-0.01929,11790000,-15960000,2.75,-2.75
