Corner,cap_scs,mos_scs,res_scs,DC_Gain_dB,BW_3dB,PM,Zin_1MHz,Zout_1MHz,DC_Gain_Abs,DC_Bias_Output,In_Ref_Noise,PSRR_P,PSRR_N,HD2,HD3,Iout_p2p,Gm,Iout_Sin_Max,Iout_Sin_Min,SR_Pos,SR_Neg,VDD,VSS
PV_max_119,tm,wz,wp,23.76,19600000,25.02,3488000,0.6655,15.42,-0.007742,3.621e-08,5.827e-05,5.624e-05,-34.72,-37.56,0.05571,0.2785,0.02638,-0.02933,17560000,-19270000,2.75,-2.5
PV_max_120,tm,wz,wp,24.39,16130000,24.5,3474000,0.8641,16.57,-0.007194,3.363e-08,5.305e-05,5.298e-05,-34.61,-32.03,0.05826,0.2913,0.0283,-0.02996,12570000,-13160000,2.5,-2.25
PV_max_121,tm,wz,wp,25.33,14250000,21.44,3515000,1.016,18.48,-0.2268,3.085e-08,4.754e-05,4.841e-05,-26.47,-24.21,0.05959,0.2979,0.0277,-0.03189,6345000,-4401000,2.25,-2.25
PV_max_122,tm,wz,wp,23.57,18290000,25.98,3455000,0.7494,15.08,0.202,3.61e-08,5.826e-05,5.736e-05,-32.97,-37.32,0.05441,0.2721,0.02961,-0.0248,16680000,-17400000,2.75,-2.25
PV_max_123,tm,wz,wp,24.69,18950000,20.12,3524000,0.6721,17.17,-0.4379,3.39e-08,5.305e-05,5.128e-05,-39.3,-33.63,0.06106,0.3053,0.02173,-0.03932,13880000,-16260000,2.5,-2.75
PV_max_124,tm,wz,wp,25.6,16680000,17.82,3554000,0.7683,19.06,-0.6656,3.118e-08,4.773e-05,4.705e-05,-26.24,-25.47,0.06339,0.317,0.02144,-0.04195,6851000,-5275000,2.25,-2.75
PV_max_125,tm,wz,wp,23.93,20800000,24.05,3515000,0.5972,15.72,-0.2231,3.631e-08,5.805e-05,5.532e-05,-36.74,-37.53,0.05671,0.2836,0.02286,-0.03385,18050000,-20810000,2.75,-2.75
PV_max_126,tm,wz,ws,24.54,17630000,21.77,3501000,0.7575,16.87,-0.2207,3.377e-08,5.316e-05,5.205e-05,-36.9,-32.93,0.05984,0.2992,0.02516,-0.03468,13340000,-14710000,2.5,-2.5
PV_max_127,tm,wz,ws,25.48,15360000,19.75,3536000,0.8773,18.8,-0.445,3.102e-08,4.774e-05,4.766e-05,-26.31,-24.83,0.06167,0.3083,0.02473,-0.03694,6628000,-4837000,2.25,-2.5
PV_max_128,tm,wz,ws,23.76,19600000,25.02,3488000,0.6655,15.42,-0.007742,3.621e-08,5.827e-05,5.624e-05,-34.72,-37.56,0.05571,0.2785,0.02638,-0.02933,17560000,-19270000,2.75,-2.5
PV_max_129,tm,wz,ws,24.39,16130000,24.5,3474000,0.8641,16.57,-0.007194,3.363e-08,5.305e-05,5.298e-05,-34.61,-32.03,0.05826,0.2913,0.0283,-0.02996,12570000,-13160000,2.5,-2.25
PV_max_130,tm,wz,ws,25.33,14250000,21.44,3515000,1.016,18.48,-0.2268,3.085e-08,4.754e-05,4.841e-05,-26.47,-24.21,0.05959,0.2979,0.0277,-0.03189,6345000,-4401000,2.25,-2.25
PV_max_131,tm,wz,ws,23.57,18290000,25.98,3455000,0.7494,15.08,0.202,3.61e-08,5.826e-05,5.736e-05,-32.97,-37.32,0.05441,0.2721,0.02961,-0.0248,16680000,-17400000,2.75,-2.25
PV_max_132,tm,wz,ws,24.69,18950000,20.12,3524000,0.6721,17.17,-0.4379,3.39e-08,5.305e-05,5.128e-05,-39.3,-33.64,0.06106,0.3053,0.02173,-0.03932,13880000,-16260000,2.5,-2.75
PV_max_133,tm,wz,ws,25.6,16680000,17.82,3554000,0.7683,19.06,-0.6656,3.118e-08,4.773e-05,4.705e-05,-26.24,-25.47,0.06339,0.317,0.02144,-0.04195,6851000,-5275000,2.25,-2.75
PV_max_134,tm,wz,ws,23.93,20800000,24.05,3515000,0.5972,15.72,-0.2231,3.631e-08,5.805e-05,5.532e-05,-36.74,-37.53,0.05671,0.2836,0.02286,-0.03385,18050000,-20810000,2.75,-2.75
PV_max_135,wp,tm,tm,24.57,15430000,25.69,3482000,0.9191,16.93,-0.372,3.307e-08,5.115e-05,5.294e-05,-34.55,-31.42,0.05958,0.2979,0.02308,-0.03649,12240000,-12780000,2.5,-2.5
PV_max_136,wp,tm,tm,25.39,13650000,22.8,3519000,1.079,18.6,-0.5862,3.031e-08,4.656e-05,4.898e-05,-23.26,-24.38,0.06063,0.3032,0.02264,-0.03799,5851000,-4391000,2.25,-2.5
PV_max_137,wp,tm,tm,23.86,17540000,26.72,3470000,0.7981,15.59,-0.1679,3.55e-08,5.546e-05,5.68e-05,-39.74,-37.18,0.05629,0.2815,0.02426,-0.03203,16350000,-17010000,2.75,-2.5
PV_max_138,wp,tm,tm,24.42,14380000,27.87,3458000,1.059,16.63,-0.1548,3.293e-08,5.11e-05,5.382e-05,-33.75,-30.53,0.05806,0.2903,0.02639,-0.03167,11410000,-11430000,2.5,-2.25
PV_max_139,wp,tm,tm,25.21,12570000,23.92,3501000,1.264,18.23,-0.3651,3.014e-08,4.65e-05,4.977e-05,-23.2,-23.9,0.05868,0.2934,0.02577,-0.03291,5597000,-3977000,2.25,-2.25
PV_max_140,wp,tm,tm,23.7,16100000,29.61,3441000,0.907,15.32,0.04628,3.538e-08,5.546e-05,5.78e-05,-36.95,-36.91,0.05512,0.2756,0.02766,-0.02745,15190000,-15260000,2.75,-2.25
PV_max_141,wp,tm,tm,24.69,16730000,23.35,3503000,0.808,17.17,-0.5928,3.32e-08,5.095e-05,5.223e-05,-34.92,-32.24,0.06073,0.3037,0.01951,-0.04122,12900000,-14140000,2.5,-2.75
PV_max_142,wp,tm,tm,25.52,14660000,21.42,3536000,0.9347,18.87,-0.8098,3.048e-08,4.64e-05,4.835e-05,-23.36,-24.92,0.06225,0.3113,0.01921,-0.04305,6040000,-4822000,2.25,-2.75
PV_max_143,wp,tm,tm,24.02,18810000,25.11,3494000,0.7103,15.88,-0.3878,3.561e-08,5.518e-05,5.598e-05,-43.44,-37.14,0.05716,0.2858,0.02059,-0.03657,17160000,-18720000,2.75,-2.75
PV_max_144,wp,tm,wp,24.57,15430000,25.69,3482000,0.9191,16.93,-0.372,3.307e-08,5.115e-05,5.294e-05,-34.55,-31.42,0.05958,0.2979,0.02308,-0.03649,12240000,-12780000,2.5,-2.5
PV_max_145,wp,tm,wp,25.39,13650000,22.8,3519000,1.079,18.6,-0.5862,3.031e-08,4.656e-05,4.898e-05,-23.26,-24.38,0.06063,0.3032,0.02264,-0.03799,5851000,-4391000,2.25,-2.5
PV_max_146,wp,tm,wp,23.86,17540000,26.72,3470000,0.7981,15.59,-0.1679,3.55e-08,5.546e-05,5.68e-05,-39.74,-37.18,0.05629,0.2815,0.02426,-0.03203,16350000,-17010000,2.75,-2.5
PV_max_147,wp,tm,wp,24.42,14380000,27.87,3458000,1.059,16.63,-0.1548,3.293e-08,5.11e-05,5.382e-05,-33.75,-30.53,0.05806,0.2903,0.02639,-0.03167,11410000,-11430000,2.5,-2.25
PV_max_148,wp,tm,wp,25.21,12570000,23.92,3501000,1.264,18.23,-0.3651,3.014e-08,4.65e-05,4.977e-05,-23.2,-23.9,0.05868,0.2934,0.02577,-0.03291,5597000,-3977000,2.25,-2.25
PV_max_149,wp,tm,wp,23.7,16100000,29.61,3441000,0.907,15.32,0.04628,3.538e-08,5.546e-05,5.78e-05,-36.95,-36.91,0.05512,0.2756,0.02766,-0.02745,15190000,-15260000,2.75,-2.25
PV_max_150,wp,tm,wp,24.69,16730000,23.35,3503000,0.808,17.17,-0.5928,3.32e-08,5.095e-05,5.223e-05,-34.92,-32.24,0.06073,0.3037,0.01951,-0.04122,12900000,-14140000,2.5,-2.75
PV_max_151,wp,tm,wp,25.52,14660000,21.42,3536000,0.9347,18.87,-0.8098,3.048e-08,4.64e-05,4.835e-05,-23.36,-24.92,0.06225,0.3113,0.01921,-0.04305,6040000,-4822000,2.25,-2.75
PV_max_152,wp,tm,wp,24.02,18810000,25.11,3494000,0.7103,15.88,-0.3878,3.561e-08,5.518e-05,5.598e-05,-43.44,-37.14,0.05716,0.2858,0.02059,-0.03657,17160000,-18720000,2.75,-2.75
PV_max_153,wp,tm,ws,24.57,15430000,25.69,3482000,0.9191,16.93,-0.372,3.307e-08,5.115e-05,5.294e-05,-34.55,-31.42,0.05958,0.2979,0.02308,-0.03649,12240000,-12780000,2.5,-2.5
PV_max_154,wp,tm,ws,25.39,13650000,22.8,3519000,1.079,18.6,-0.5862,3.031e-08,4.656e-05,4.898e-05,-23.26,-24.38,0.06063,0.3032,0.02264,-0.03799,5851000,-4391000,2.25,-2.5
PV_max_155,wp,tm,ws,23.86,17540000,26.72,3470000,0.7981,15.59,-0.1679,3.55e-08,5.546e-05,5.68e-05,-39.74,-37.18,0.05629,0.2815,0.02426,-0.03203,16350000,-17010000,2.75,-2.5
PV_max_156,wp,tm,ws,24.42,14380000,27.87,3458000,1.059,16.63,-0.1548,3.293e-08,5.11e-05,5.382e-05,-33.75,-30.53,0.05806,0.2903,0.02639,-0.03167,11410000,-11430000,2.5,-2.25
PV_max_157,wp,tm,ws,25.21,12570000,23.92,3501000,1.264,18.23,-0.3651,3.014e-08,4.65e-05,4.977e-05,-23.2,-23.9,0.05868,0.2934,0.02577,-0.03291,5597000,-3977000,2.25,-2.25
PV_max_158,wp,tm,ws,23.7,16100000,29.61,3441000,0.907,15.32,0.04628,3.538e-08,5.546e-05,5.78e-05,-36.95,-36.91,0.05512,0.2756,0.02766,-0.02745,15190000,-15260000,2.75,-2.25
PV_max_159,wp,tm,ws,24.69,16730000,23.35,3503000,0.808,17.17,-0.5928,3.32e-08,5.095e-05,5.223e-05,-34.92,-32.24,0.06073,0.3037,0.01951,-0.04122,12900000,-14140000,2.5,-2.75
PV_max_160,wp,tm,ws,25.52,14660000,21.42,3536000,0.9347,18.87,-0.8098,3.048e-08,4.64e-05,4.835e-05,-23.36,-24.92,0.06225,0.3113,0.01921,-0.04305,6040000,-4822000,2.25,-2.75
PV_max_161,wp,tm,ws,24.02,18810000,25.11,3494000,0.7103,15.88,-0.3878,3.561e-08,5.518e-05,5.598e-05,-43.44,-37.14,0.05716,0.2858,0.02059,-0.03657,17160000,-18720000,2.75,-2.75
PV_max_162,wp,wp,tm,24.44,19180000,23.47,3575000,0.7157,16.67,-0.3582,3.248e-08,5.491e-05,5.37e-05,-41.01,-33.99,0.05892,0.2946,0.02257,-0.03635,13770000,-16910000,2.5,-2.5
PV_max_163,wp,wp,tm,25.11,16750000,21.05,3617000,0.8298,18,-0.585,2.983e-08,5.069e-05,5.032e-05,-27.49,-26.99,0.06058,0.3029,0.02133,-0.03925,6652000,-6490000,2.25,-2.5
PV_max_164,wp,wp,tm,23.82,21180000,26.59,3558000,0.628,15.52,-0.1437,3.482e-08,5.907e-05,5.736e-05,-39.28,-37.14,0.05566,0.2783,0.02422,-0.03144,18060000,-21220000,2.75,-2.5
PV_max_165,wp,wp,tm,24.23,17730000,24.46,3550000,0.8157,16.27,-0.1419,3.238e-08,5.515e-05,5.477e-05,-39.53,-33.5,0.05743,0.2871,0.02581,-0.03162,13320000,-15170000,2.5,-2.25
PV_max_166,wp,wp,tm,24.92,15290000,23.69,3598000,0.9599,17.61,-0.3649,2.971e-08,5.099e-05,5.14e-05,-27.96,-26.5,0.05861,0.2931,0.02438,-0.03423,6492000,-5922000,2.25,-2.25
PV_max_167,wp,wp,tm,23.62,19860000,28.1,3528000,0.7067,15.18,0.06997,3.473e-08,5.934e-05,5.852e-05,-36.61,-37.04,0.0544,0.272,0.02756,-0.02684,17630000,-19530000,2.75,-2.25
PV_max_168,wp,wp,tm,24.6,20490000,22.48,3597000,0.6356,16.99,-0.5794,3.259e-08,5.431e-05,5.284e-05,-40.31,-34.25,0.06005,0.3002,0.01905,-0.04099,13890000,-18510000,2.5,-2.75
PV_max_169,wp,wp,tm,25.28,18240000,18.21,3635000,0.7275,18.37,-0.8083,2.996e-08,5.01e-05,4.946e-05,-27.12,-27.52,0.0622,0.311,0.01798,-0.04421,6734000,-7078000,2.25,-2.75
PV_max_170,wp,wp,tm,23.97,22430000,25,3584000,0.5639,15.8,-0.3652,3.491e-08,5.841e-05,5.642e-05,-43.27,-36.93,0.05658,0.2829,0.02057,-0.03601,18240000,-23140000,2.75,-2.75
PV_max_171,wp,wp,wp,24.44,19180000,23.47,3575000,0.7157,16.67,-0.3582,3.248e-08,5.491e-05,5.37e-05,-41.01,-33.99,0.05892,0.2946,0.02257,-0.03635,13770000,-16910000,2.5,-2.5
PV_max_172,wp,wp,wp,25.11,16750000,21.05,3617000,0.8298,18,-0.585,2.983e-08,5.069e-05,5.032e-05,-27.49,-26.99,0.06058,0.3029,0.02133,-0.03925,6652000,-6490000,2.25,-2.5
PV_max_173,wp,wp,wp,23.82,21180000,26.59,3558000,0.628,15.52,-0.1437,3.482e-08,5.907e-05,5.736e-05,-39.28,-37.14,0.05566,0.2783,0.02422,-0.03144,18060000,-21220000,2.75,-2.5
PV_max_174,wp,wp,wp,24.23,17730000,24.46,3550000,0.8157,16.27,-0.1419,3.238e-08,5.515e-05,5.477e-05,-39.53,-33.5,0.05743,0.2871,0.02581,-0.03162,13320000,-15170000,2.5,-2.25
PV_max_175,wp,wp,wp,24.92,15290000,23.69,3598000,0.9599,17.61,-0.3649,2.971e-08,5.099e-05,5.14e-05,-27.96,-26.5,0.05861,0.2931,0.02438,-0.03423,6492000,-5922000,2.25,-2.25
PV_max_176,wp,wp,wp,23.62,19860000,28.1,3528000,0.7067,15.18,0.06997,3.473e-08,5.934e-05,5.852e-05,-36.61,-37.04,0.0544,0.272,0.02756,-0.02684,17630000,-19530000,2.75,-2.25
PV_max_177,wp,wp,wp,24.6,20490000,22.48,3597000,0.6356,16.99,-0.5794,3.259e-08,5.431e-05,5.284e-05,-40.31,-34.25,0.06005,0.3002,0.01905,-0.04099,13890000,-18510000,2.5,-2.75
PV_max_178,wp,wp,wp,25.28,18240000,18.21,3635000,0.7275,18.37,-0.8083,2.996e-08,5.01e-05,4.946e-05,-27.12,-27.52,0.0622,0.311,0.01798,-0.04421,6734000,-7078000,2.25,-2.75
PV_max_179,wp,wp,wp,23.97,22430000,25,3584000,0.5639,15.8,-0.3652,3.491e-08,5.841e-05,5.642e-05,-43.27,-36.93,0.05658,0.2829,0.02057,-0.03601,18240000,-23140000,2.75,-2.75
PV_max_180,wp,wp,ws,24.44,19180000,23.47,3575000,0.7157,16.67,-0.3582,3.248e-08,5.491e-05,5.37e-05,-41.01,-33.99,0.05892,0.2946,0.02257,-0.03635,13770000,-16910000,2.5,-2.5
PV_max_181,wp,wp,ws,25.11,16750000,21.05,3617000,0.8298,18,-0.585,2.983e-08,5.069e-05,5.032e-05,-27.49,-26.99,0.06058,0.3029,0.02133,-0.03925,6652000,-6490000,2.25,-2.5
PV_max_182,wp,wp,ws,23.82,21180000,26.59,3558000,0.628,15.52,-0.1437,3.482e-08,5.907e-05,5.736e-05,-39.28,-37.14,0.05566,0.2783,0.02422,-0.03144,18060000,-21220000,2.75,-2.5
PV_max_183,wp,wp,ws,24.23,17730000,24.46,3550000,0.8157,16.27,-0.1419,3.238e-08,5.515e-05,5.477e-05,-39.53,-33.5,0.05743,0.2871,0.02581,-0.03162,13320000,-15170000,2.5,-2.25
PV_max_184,wp,wp,ws,24.92,15290000,23.69,3598000,0.9599,17.61,-0.3649,2.971e-08,5.099e-05,5.14e-05,-27.96,-26.5,0.05861,0.2931,0.02438,-0.03423,6492000,-5922000,2.25,-2.25
PV_max_185,wp,wp,ws,23.62,19860000,28.1,3528000,0.7067,15.18,0.06997,3.473e-08,5.934e-05,5.852e-05,-36.61,-37.04,0.0544,0.272,0.02756,-0.02684,17630000,-19530000,2.75,-2.25
PV_max_186,wp,wp,ws,24.6,20490000,22.48,3597000,0.6356,16.99,-0.5794,3.259e-08,5.431e-05,5.284e-05,-40.31,-34.25,0.06005,0.3002,0.01905,-0.04099,13890000,-18510000,2.5,-2.75
PV_max_187,wp,wp,ws,25.28,18240000,18.21,3635000,0.7275,18.37,-0.8083,2.996e-08,5.01e-05,4.946e-05,-27.12,-27.52,0.0622,0.311,0.01798,-0.04421,6734000,-7078000,2.25,-2.75
PV_max_188,wp,wp,ws,23.97,22430000,25,3584000,0.5639,15.8,-0.3652,3.491e-08,5.841e-05,5.642e-05,-43.27,-36.93,0.05658,0.2829,0.02057,-0.03601,18240000,-23140000,2.75,-2.75
PV_max_189,wp,ws,tm,24.68,12510000,26.91,3393000,1.235,17.15,-0.3915,3.371e-08,4.781e-05,5.235e-05,-28.46,-27.95,0.05957,0.2979,0.0235,-0.03607,10030000,-9554000,2.5,-2.5
PV_max_190,wp,ws,tm,25.52,10620000,24.05,3439000,1.464,18.87,-0.5948,3.094e-08,4.321e-05,4.809e-05,-19.16,-23.05,0.05994,0.2997,0.02365,-0.03629,4807000,-3118000,2.25,-2.5
PV_max_191,wp,ws,tm,23.96,14000000,30.32,3379000,1.063,15.78,-0.1972,3.617e-08,5.208e-05,5.633e-05,-37.81,-36.34,0.05694,0.2847,0.02428,-0.03266,13300000,-13120000,2.75,-2.5
PV_max_192,wp,ws,tm,24.51,11480000,28.02,3372000,1.435,16.81,-0.1732,3.354e-08,4.758e-05,5.307e-05,-27.57,-27.11,0.05798,0.2899,0.02688,-0.03109,9177000,-8527000,2.5,-2.25
PV_max_193,wp,ws,tm,25.39,9739000,26.3,3424000,1.73,18.6,-0.3726,3.074e-08,4.295e-05,4.87e-05,-18.9,-23.62,0.05791,0.2896,0.02684,-0.03108,4528000,-2820000,2.25,-2.25
PV_max_194,wp,ws,tm,23.8,13080000,31.84,3353000,1.217,15.49,0.01784,3.603e-08,5.191e-05,5.72e-05,-35.45,-35.66,0.0558,0.279,0.02774,-0.02806,12090000,-11740000,2.75,-2.25
PV_max_195,wp,ws,tm,24.81,13430000,25.93,3412000,1.078,17.41,-0.6125,3.386e-08,4.786e-05,5.176e-05,-29.25,-28.89,0.06084,0.3042,0.01987,-0.04097,10800000,-10580000,2.5,-2.75
PV_max_196,wp,ws,tm,25.66,11700000,21.53,3452000,1.258,19.18,-0.8188,3.112e-08,4.33e-05,4.76e-05,-19.57,-23.08,0.06163,0.3082,0.02016,-0.04147,5038000,-3433000,2.25,-2.75
PV_max_197,wp,ws,tm,24.08,14890000,28.66,3402000,0.9392,16,-0.4166,3.629e-08,5.206e-05,5.563e-05,-40.27,-36.72,0.05777,0.2888,0.02057,-0.0372,14430000,-14520000,2.75,-2.75
PV_max_198,wp,ws,wp,24.68,12510000,26.91,3393000,1.235,17.15,-0.3915,3.371e-08,4.781e-05,5.235e-05,-28.46,-27.95,0.05957,0.2979,0.0235,-0.03607,10030000,-9554000,2.5,-2.5
PV_max_199,wp,ws,wp,25.52,10620000,24.05,3439000,1.464,18.87,-0.5948,3.094e-08,4.321e-05,4.809e-05,-19.16,-23.05,0.05994,0.2997,0.02365,-0.03629,4807000,-3118000,2.25,-2.5
PV_max_200,wp,ws,wp,23.96,14000000,30.32,3379000,1.063,15.78,-0.1972,3.617e-08,5.208e-05,5.633e-05,-37.81,-36.34,0.05694,0.2847,0.02428,-0.03266,13300000,-13120000,2.75,-2.5
PV_max_201,wp,ws,wp,24.51,11480000,28.02,3372000,1.435,16.81,-0.1732,3.354e-08,4.758e-05,5.307e-05,-27.57,-27.11,0.05798,0.2899,0.02688,-0.03109,9177000,-8527000,2.5,-2.25
PV_max_202,wp,ws,wp,25.39,9739000,26.3,3424000,1.73,18.6,-0.3726,3.074e-08,4.295e-05,4.87e-05,-18.9,-23.62,0.05791,0.2896,0.02684,-0.03108,4528000,-2820000,2.25,-2.25
PV_max_203,wp,ws,wp,23.8,13080000,31.84,3353000,1.217,15.49,0.01784,3.603e-08,5.191e-05,5.72e-05,-35.45,-35.66,0.0558,0.279,0.02774,-0.02806,12090000,-11740000,2.75,-2.25
PV_max_204,wp,ws,wp,24.81,13430000,25.93,3412000,1.078,17.41,-0.6125,3.386e-08,4.786e-05,5.176e-05,-29.25,-28.89,0.06084,0.3042,0.01987,-0.04097,10800000,-10580000,2.5,-2.75
PV_max_205,wp,ws,wp,25.66,11700000,21.53,3452000,1.258,19.18,-0.8188,3.112e-08,4.33e-05,4.76e-05,-19.57,-23.08,0.06163,0.3082,0.02016,-0.04147,5038000,-3433000,2.25,-2.75
PV_max_206,wp,ws,wp,24.08,14890000,28.66,3402000,0.9392,16,-0.4166,3.629e-08,5.206e-05,5.563e-05,-40.27,-36.72,0.05777,0.2888,0.02057,-0.0372,14430000,-14520000,2.75,-2.75
PV_max_207,wp,ws,ws,24.68,12510000,26.91,3393000,1.235,17.15,-0.3915,3.371e-08,4.781e-05,5.235e-05,-28.46,-27.95,0.05957,0.2979,0.0235,-0.03607,10030000,-9554000,2.5,-2.5
PV_max_208,wp,ws,ws,25.52,10620000,24.05,3439000,1.464,18.87,-0.5948,3.094e-08,4.321e-05,4.809e-05,-19.16,-23.05,0.05994,0.2997,0.02365,-0.03629,4807000,-3118000,2.25,-2.5
PV_max_209,wp,ws,ws,23.96,14000000,30.32,3379000,1.063,15.78,-0.1972,3.617e-08,5.208e-05,5.633e-05,-37.81,-36.34,0.05694,0.2847,0.02428,-0.03266,13300000,-13120000,2.75,-2.5
PV_max_210,wp,ws,ws,24.51,11480000,28.02,3372000,1.435,16.81,-0.1732,3.354e-08,4.758e-05,5.307e-05,-27.57,-27.11,0.05798,0.2899,0.02688,-0.03109,9177000,-8527000,2.5,-2.25
PV_max_211,wp,ws,ws,25.39,9739000,26.3,3424000,1.73,18.6,-0.3726,3.074e-08,4.295e-05,4.87e-05,-18.9,-23.62,0.05791,0.2896,0.02684,-0.03108,4528000,-2820000,2.25,-2.25
PV_max_212,wp,ws,ws,23.8,13080000,31.84,3353000,1.217,15.49,0.01784,3.603e-08,5.191e-05,5.72e-05,-35.45,-35.66,0.0558,0.279,0.02774,-0.02806,12090000,-11740000,2.75,-2.25
PV_max_213,wp,ws,ws,24.81,13430000,25.93,3412000,1.078,17.41,-0.6125,3.386e-08,4.786e-05,5.176e-05,-29.25,-28.89,0.06084,0.3042,0.01987,-0.04097,10800000,-10580000,2.5,-2.75
PV_max_214,wp,ws,ws,25.66,11700000,21.53,3452000,1.258,19.18,-0.8188,3.112e-08,4.33e-05,4.76e-05,-19.57,-23.08,0.06163,0.3082,0.02016,-0.04147,5038000,-3433000,2.25,-2.75
PV_max_215,wp,ws,ws,24.08,14890000,28.66,3402000,0.9392,16,-0.4166,3.629e-08,5.206e-05,5.563e-05,-40.27,-36.72,0.05777,0.2888,0.02057,-0.0372,14430000,-14520000,2.75,-2.75
PV_max_216,wp,wo,tm,24.37,13360000,30.05,3472000,1.165,16.54,-0.5328,3.253e-08,5.045e-05,5.507e-05,-30.48,-30.62,0.05799,0.2899,0.02006,-0.03793,10910000,-11120000,2.5,-2.5
PV_max_217,wp,wo,tm,24.9,11490000,26.98,3528000,1.38,17.58,-0.7382,2.988e-08,4.725e-05,5.224e-05,-20.81,-24.09,0.05742,0.2871,0.01887,-0.03855,4720000,-4576000,2.25,-2.5
PV_max_218,wp,wo,tm,23.83,14920000,31.87,3453000,1.003,15.54,-0.3375,3.488e-08,5.37e-05,5.821e-05,-41.14,-36.78,0.05593,0.2796,0.02154,-0.03439,14680000,-14840000,2.75,-2.5
PV_max_219,wp,wo,tm,24.18,12350000,31.41,3452000,1.351,16.18,-0.3124,3.241e-08,5.059e-05,5.603e-05,-30.18,-29.87,0.05652,0.2826,0.0235,-0.03303,10100000,-9950000,2.5,-2.25
PV_max_220,wp,wo,tm,24.67,10340000,30,3515000,1.627,17.11,-0.5145,2.974e-08,4.758e-05,5.338e-05,-20.56,-24.01,0.05544,0.2772,0.02206,-0.03338,4547000,-4138000,2.25,-2.25
PV_max_221,wp,wo,tm,23.67,13960000,33.97,3428000,1.146,15.26,-0.1194,3.477e-08,5.379e-05,5.917e-05,-39.78,-36.47,0.05484,0.2742,0.02509,-0.02975,13470000,-13300000,2.75,-2.25
PV_max_222,wp,wo,tm,24.51,14290000,28.52,3490000,1.018,16.8,-0.757,3.266e-08,5.007e-05,5.431e-05,-30.58,-31.42,0.05911,0.2956,0.01637,-0.04274,11590000,-12300000,2.5,-2.75
PV_max_223,wp,wo,tm,25.1,12530000,25.15,3540000,1.189,17.98,-0.9643,3.001e-08,4.674e-05,5.136e-05,-21.15,-24.51,0.05913,0.2956,0.01539,-0.04373,4814000,-5047000,2.25,-2.75
PV_max_224,wp,wo,tm,23.95,15870000,29.67,3474000,0.8872,15.76,-0.5616,3.5e-08,5.333e-05,5.745e-05,-40.67,-36.79,0.05668,0.2834,0.01772,-0.03896,15680000,-16400000,2.75,-2.75
PV_max_225,wp,wo,wp,24.37,13360000,30.05,3472000,1.165,16.54,-0.5328,3.253e-08,5.045e-05,5.507e-05,-30.48,-30.62,0.05799,0.2899,0.02006,-0.03793,10910000,-11120000,2.5,-2.5
PV_max_226,wp,wo,wp,24.9,11490000,26.98,3528000,1.38,17.58,-0.7382,2.988e-08,4.725e-05,5.224e-05,-20.81,-24.09,0.05742,0.2871,0.01887,-0.03855,4720000,-4576000,2.25,-2.5
PV_max_227,wp,wo,wp,23.83,14920000,31.87,3453000,1.003,15.54,-0.3375,3.488e-08,5.37e-05,5.821e-05,-41.14,-36.78,0.05593,0.2796,0.02154,-0.03439,14680000,-14840000,2.75,-2.5
PV_max_228,wp,wo,wp,24.18,12350000,31.41,3452000,1.351,16.18,-0.3124,3.241e-08,5.059e-05,5.603e-05,-30.18,-29.87,0.05652,0.2826,0.0235,-0.03303,10100000,-9950000,2.5,-2.25
PV_max_229,wp,wo,wp,24.67,10340000,30,3515000,1.627,17.11,-0.5145,2.974e-08,4.758e-05,5.338e-05,-20.56,-24.01,0.05544,0.2772,0.02206,-0.03338,4547000,-4138000,2.25,-2.25
PV_max_230,wp,wo,wp,23.67,13960000,33.97,3428000,1.146,15.26,-0.1194,3.477e-08,5.379e-05,5.917e-05,-39.78,-36.47,0.05484,0.2742,0.02509,-0.02975,13470000,-13300000,2.75,-2.25
PV_max_231,wp,wo,wp,24.51,14290000,28.52,3490000,1.018,16.8,-0.757,3.266e-08,5.007e-05,5.431e-05,-30.58,-31.42,0.05911,0.2956,0.01637,-0.04274,11590000,-12300000,2.5,-2.75
PV_max_232,wp,wo,wp,25.1,12530000,25.15,3540000,1.189,17.98,-0.9643,3.001e-08,4.674e-05,5.136e-05,-21.15,-24.51,0.05913,0.2956,0.01539,-0.04373,4814000,-5047000,2.25,-2.75
PV_max_233,wp,wo,wp,23.95,15870000,29.67,3474000,0.8872,15.76,-0.5616,3.5e-08,5.333e-05,5.745e-05,-40.67,-36.79,0.05668,0.2834,0.01772,-0.03896,15680000,-16400000,2.75,-2.75
PV_max_234,wp,wo,ws,24.37,13360000,30.05,3472000,1.165,16.54,-0.5328,3.253e-08,5.045e-05,5.507e-05,-30.48,-30.62,0.05799,0.2899,0.02006,-0.03793,10910000,-11120000,2.5,-2.5
PV_max_235,wp,wo,ws,24.9,11490000,26.98,3528000,1.38,17.58,-0.7382,2.988e-08,4.725e-05,5.224e-05,-20.81,-24.09,0.05742,0.2871,0.01887,-0.03855,4720000,-4576000,2.25,-2.5
PV_max_236,wp,wo,ws,23.83,14920000,31.87,3453000,1.003,15.54,-0.3375,3.488e-08,5.37e-05,5.821e-05,-41.14,-36.78,0.05593,0.2796,0.02154,-0.03439,14680000,-14840000,2.75,-2.5
PV_max_237,wp,wo,ws,24.18,12350000,31.41,3452000,1.351,16.18,-0.3124,3.241e-08,5.059e-05,5.603e-05,-30.18,-29.87,0.05652,0.2826,0.0235,-0.03303,10100000,-9950000,2.5,-2.25
